layer,head,program_idx,sentence_idx,iou_score
20,29,64,3,0.947
20,29,64,4,0.968
20,30,64,0,0.604
20,30,64,1,0.518
20,30,64,2,0.601
20,30,64,3,0.72
20,30,64,4,0.612
20,31,64,0,0.525
20,31,64,1,0.484
20,31,64,2,0.527
20,31,64,3,0.501
20,31,64,4,0.599
21,0,64,0,0.588
21,0,64,1,0.664
21,0,64,2,0.705
21,0,64,3,0.756
21,0,64,4,0.757
21,1,64,0,0.958
21,1,64,1,0.874
21,1,64,2,0.93
21,1,64,3,0.892
21,1,64,4,0.928
21,2,64,0,0.495
21,2,64,1,0.496
21,2,64,2,0.481
21,2,64,3,0.525
21,2,64,4,0.591
21,3,64,0,0.68
21,3,64,1,0.664
21,3,64,2,0.668
21,3,64,3,0.649
21,3,64,4,0.676
21,4,64,0,0.507
21,4,64,1,0.593
21,4,64,2,0.65
21,4,64,3,0.572
21,4,64,4,0.536
21,5,64,0,0.389
21,5,64,1,0.32
21,5,64,2,0.325
21,5,64,3,0.332
21,5,64,4,0.392
21,6,64,0,0.95
21,6,64,1,0.895
21,6,64,2,0.95
21,6,64,3,0.911
21,6,64,4,0.955
21,7,64,0,0.425
21,7,64,1,0.472
21,7,64,2,0.472
21,7,64,3,0.573
21,7,64,4,0.502
21,8,64,0,0.622
21,8,64,1,0.477
21,8,64,2,0.603
21,8,64,3,0.566
21,8,64,4,0.633
21,9,64,0,0.557
21,9,64,1,0.716
21,9,64,2,0.563
21,9,64,3,0.557
21,9,64,4,0.53
21,10,64,0,0.686
21,10,64,1,0.504
21,10,64,2,0.74
21,10,64,3,0.602
21,10,64,4,0.716
21,11,64,0,0.4
21,11,64,1,0.461
21,11,64,2,0.439
21,11,64,3,0.446
21,11,64,4,0.465
21,12,64,0,0.47
21,12,64,1,0.416
21,12,64,2,0.55
21,12,64,3,0.5
21,12,64,4,0.537
21,13,64,0,0.503
21,13,64,1,0.436
21,13,64,2,0.516
21,13,64,3,0.559
21,13,64,4,0.549
21,14,64,0,0.457
21,14,64,1,0.516
21,14,64,2,0.484
21,14,64,3,0.445
21,14,64,4,0.545
21,15,64,0,0.296
21,15,64,1,0.343
21,15,64,2,0.359
21,15,64,3,0.446
21,15,64,4,0.36
21,16,64,0,0.359
21,16,64,1,0.441
21,16,64,2,0.516
21,16,64,3,0.584
21,16,64,4,0.464
21,17,64,0,0.726
21,17,64,1,0.652
21,17,64,2,0.731
21,17,64,3,0.704
21,17,64,4,0.501
21,18,64,0,0.578
21,18,64,1,0.482
21,18,64,2,0.562
21,18,64,3,0.699
21,18,64,4,0.735
21,19,64,0,0.592
21,19,64,1,0.721
21,19,64,2,0.558
21,19,64,3,0.546
21,19,64,4,0.435
21,20,64,0,0.627
21,20,64,1,0.575
21,20,64,2,0.596
21,20,64,3,0.574
21,20,64,4,0.546
21,21,64,0,0.724
21,21,64,1,0.664
21,21,64,2,0.742
21,21,64,3,0.668
21,21,64,4,0.78
21,22,64,0,0.519
21,22,64,1,0.387
21,22,64,2,0.455
21,22,64,3,0.421
21,22,64,4,0.483
21,23,64,0,0.931
21,23,64,1,0.94
21,23,64,2,0.857
21,23,64,3,0.883
21,23,64,4,0.855
21,24,64,0,0.707
21,24,64,1,0.626
21,24,64,2,0.68
21,24,64,3,0.645
21,24,64,4,0.719
21,25,64,0,0.908
21,25,64,1,0.924
21,25,64,2,0.946
21,25,64,3,0.921
21,25,64,4,0.953
21,26,64,0,0.495
21,26,64,1,0.394
21,26,64,2,0.383
21,26,64,3,0.563
21,26,64,4,0.561
21,27,64,0,0.434
21,27,64,1,0.499
21,27,64,2,0.488
21,27,64,3,0.518
21,27,64,4,0.779
21,28,64,0,0.327
21,28,64,1,0.243
21,28,64,2,0.331
21,28,64,3,0.344
21,28,64,4,0.35
21,29,64,0,0.739
21,29,64,1,0.811
21,29,64,2,0.849
21,29,64,3,0.786
21,29,64,4,0.874
21,30,64,0,0.428
21,30,64,1,0.41
21,30,64,2,0.537
21,30,64,3,0.659
21,30,64,4,0.565
21,31,64,0,0.623
21,31,64,1,0.524
21,31,64,2,0.631
21,31,64,3,0.629
21,31,64,4,0.652
0,0,65,0,0.086
0,0,65,1,0.081
0,0,65,2,0.085
0,0,65,3,0.081
0,0,65,4,0.081
0,1,65,0,0.091
0,1,65,1,0.085
0,1,65,2,0.09
0,1,65,3,0.082
0,1,65,4,0.085
0,2,65,0,0.078
0,2,65,1,0.078
0,2,65,2,0.074
0,2,65,3,0.08
0,2,65,4,0.078
0,3,65,0,0.083
0,3,65,1,0.081
0,3,65,2,0.08
0,3,65,3,0.08
0,3,65,4,0.081
0,4,65,0,0.083
0,4,65,1,0.081
0,4,65,2,0.08
0,4,65,3,0.08
0,4,65,4,0.082
0,5,65,0,0.084
0,5,65,1,0.081
0,5,65,2,0.08
0,5,65,3,0.081
0,5,65,4,0.082
0,6,65,0,0.084
0,6,65,1,0.081
0,6,65,2,0.08
0,6,65,3,0.08
0,6,65,4,0.081
0,7,65,0,0.085
0,7,65,1,0.083
0,7,65,2,0.088
0,7,65,3,0.083
0,7,65,4,0.083
0,8,65,0,0.076
0,8,65,1,0.073
0,8,65,2,0.076
0,8,65,3,0.087
0,8,65,4,0.075
0,9,65,0,0.078
0,9,65,1,0.078
0,9,65,2,0.078
0,9,65,3,0.079
0,9,65,4,0.078
0,10,65,0,0.075
0,10,65,1,0.072
0,10,65,2,0.075
0,10,65,3,0.092
0,10,65,4,0.074
0,11,65,0,0.074
0,11,65,1,0.074
0,11,65,2,0.076
0,11,65,3,0.086
0,11,65,4,0.076
0,12,65,0,0.073
0,12,65,1,0.071
0,12,65,2,0.074
0,12,65,3,0.09
0,12,65,4,0.075
0,13,65,0,0.075
0,13,65,1,0.072
0,13,65,2,0.075
0,13,65,3,0.091
0,13,65,4,0.075
0,14,65,0,0.078
0,14,65,1,0.08
0,14,65,2,0.08
0,14,65,3,0.08
0,14,65,4,0.077
0,15,65,0,0.076
0,15,65,1,0.076
0,15,65,2,0.074
0,15,65,3,0.085
0,15,65,4,0.078
0,16,65,0,0.104
0,16,65,1,0.094
0,16,65,2,0.089
0,16,65,3,0.121
0,16,65,4,0.094
0,17,65,0,0.126
0,17,65,1,0.101
0,17,65,2,0.125
0,17,65,3,0.11
0,17,65,4,0.093
0,18,65,0,0.114
0,18,65,1,0.088
0,18,65,2,0.099
0,18,65,3,0.105
0,18,65,4,0.084
0,19,65,0,0.043
0,19,65,1,0.076
0,19,65,2,0.034
0,19,65,3,0.068
0,19,65,4,0.072
0,20,65,0,0.093
0,20,65,1,0.078
0,20,65,2,0.071
0,20,65,3,0.105
0,20,65,4,0.068
0,21,65,0,0.078
0,21,65,1,0.096
0,21,65,2,0.063
0,21,65,3,0.097
0,21,65,4,0.081
0,22,65,0,0.068
0,22,65,1,0.12
0,22,65,2,0.078
0,22,65,3,0.05
0,22,65,4,0.116
0,23,65,0,0.083
0,23,65,1,0.076
0,23,65,2,0.052
0,23,65,3,0.064
0,23,65,4,0.073
0,24,65,0,0.07
0,24,65,1,0.073
0,24,65,2,0.075
0,24,65,3,0.09
0,24,65,4,0.071
0,25,65,0,0.084
0,25,65,1,0.075
0,25,65,2,0.077
0,25,65,3,0.074
0,25,65,4,0.08
0,26,65,0,0.112
0,26,65,1,0.105
0,26,65,2,0.098
0,26,65,3,0.045
0,26,65,4,0.102
0,27,65,0,0.096
0,27,65,1,0.087
0,27,65,2,0.091
0,27,65,3,0.075
0,27,65,4,0.09
0,28,65,0,0.072
0,28,65,1,0.076
0,28,65,2,0.076
0,28,65,3,0.088
0,28,65,4,0.076
0,29,65,0,0.093
0,29,65,1,0.085
0,29,65,2,0.09
0,29,65,3,0.075
0,29,65,4,0.09
0,30,65,0,0.049
0,30,65,1,0.052
0,30,65,2,0.051
0,30,65,3,0.113
0,30,65,4,0.057
0,31,65,0,0.071
0,31,65,1,0.073
0,31,65,2,0.071
0,31,65,3,0.077
0,31,65,4,0.075
1,0,65,0,0.026
1,0,65,1,0.026
1,0,65,2,0.023
1,0,65,3,0.03
1,0,65,4,0.033
1,1,65,0,0.025
1,1,65,1,0.032
1,1,65,2,0.021
1,1,65,3,0.038
1,1,65,4,0.034
1,2,65,0,0.029
1,2,65,1,0.03
1,2,65,2,0.046
1,2,65,3,0.05
1,2,65,4,0.041
1,3,65,0,0.066
1,3,65,1,0.066
1,3,65,2,0.064
1,3,65,3,0.045
1,3,65,4,0.064
1,4,65,0,0.022
1,4,65,1,0.022
1,4,65,2,0.025
1,4,65,3,0.027
1,4,65,4,0.03
1,5,65,0,0.044
1,5,65,1,0.043
1,5,65,2,0.026
1,5,65,3,0.068
1,5,65,4,0.051
1,6,65,0,0.024
1,6,65,1,0.026
1,6,65,2,0.022
1,6,65,3,0.036
1,6,65,4,0.032
1,7,65,0,0.023
1,7,65,1,0.031
1,7,65,2,0.02
1,7,65,3,0.035
1,7,65,4,0.041
1,8,65,0,0.106
1,8,65,1,0.069
1,8,65,2,0.061
1,8,65,3,0.067
1,8,65,4,0.075
1,9,65,0,0.104
1,9,65,1,0.07
1,9,65,2,0.064
1,9,65,3,0.068
1,9,65,4,0.068
1,10,65,0,0.164
1,10,65,1,0.084
1,10,65,2,0.059
1,10,65,3,0.057
1,10,65,4,0.087
1,11,65,0,0.064
1,11,65,1,0.052
1,11,65,2,0.032
1,11,65,3,0.049
1,11,65,4,0.061
1,12,65,0,0.124
1,12,65,1,0.079
1,12,65,2,0.058
1,12,65,3,0.07
1,12,65,4,0.083
1,13,65,0,0.139
1,13,65,1,0.083
1,13,65,2,0.064
1,13,65,3,0.073
1,13,65,4,0.088
1,14,65,0,0.126
1,14,65,1,0.075
1,14,65,2,0.079
1,14,65,3,0.079
1,14,65,4,0.078
1,15,65,0,0.115
1,15,65,1,0.074
1,15,65,2,0.084
1,15,65,3,0.074
1,15,65,4,0.085
1,16,65,0,0.141
1,16,65,1,0.033
1,16,65,2,0.124
1,16,65,3,0.031
1,16,65,4,0.034
1,17,65,0,0.133
1,17,65,1,0.03
1,17,65,2,0.102
1,17,65,3,0.06
1,17,65,4,0.033
1,18,65,0,0.163
1,18,65,1,0.044
1,18,65,2,0.146
1,18,65,3,0.041
1,18,65,4,0.041
1,19,65,0,0.088
1,19,65,1,0.03
1,19,65,2,0.1
1,19,65,3,0.028
1,19,65,4,0.031
1,20,65,0,0.097
1,20,65,1,0.04
1,20,65,2,0.083
1,20,65,3,0.034
1,20,65,4,0.035
1,21,65,0,0.147
1,21,65,1,0.04
1,21,65,2,0.122
1,21,65,3,0.037
1,21,65,4,0.037
1,22,65,0,0.12
1,22,65,1,0.03
1,22,65,2,0.086
1,22,65,3,0.031
1,22,65,4,0.032
1,23,65,0,0.144
1,23,65,1,0.035
1,23,65,2,0.141
1,23,65,3,0.034
1,23,65,4,0.037
1,24,65,0,0.086
1,24,65,1,0.06
1,24,65,2,0.114
1,24,65,3,0.045
1,24,65,4,0.068
1,25,65,0,0.056
1,25,65,1,0.05
1,25,65,2,0.038
1,25,65,3,0.053
1,25,65,4,0.049
1,26,65,0,0.07
1,26,65,1,0.049
1,26,65,2,0.033
1,26,65,3,0.039
1,26,65,4,0.062
1,27,65,0,0.07
1,27,65,1,0.049
1,27,65,2,0.049
1,27,65,3,0.039
1,27,65,4,0.058
1,28,65,0,0.096
1,28,65,1,0.066
1,28,65,2,0.074
1,28,65,3,0.054
1,28,65,4,0.078
1,29,65,0,0.065
1,29,65,1,0.05
1,29,65,2,0.062
1,29,65,3,0.059
1,29,65,4,0.063
1,30,65,0,0.041
1,30,65,1,0.042
1,30,65,2,0.038
1,30,65,3,0.038
1,30,65,4,0.037
1,31,65,0,0.057
1,31,65,1,0.074
1,31,65,2,0.034
1,31,65,3,0.04
1,31,65,4,0.073
2,0,65,0,0.098
2,0,65,1,0.073
2,0,65,2,0.095
2,0,65,3,0.062
2,0,65,4,0.079
2,1,65,0,0.091
2,1,65,1,0.092
2,1,65,2,0.062
2,1,65,3,0.056
2,1,65,4,0.086
2,2,65,0,0.073
2,2,65,1,0.067
2,2,65,2,0.059
2,2,65,3,0.063
2,2,65,4,0.076
2,3,65,0,0.085
2,3,65,1,0.065
2,3,65,2,0.09
2,3,65,3,0.071
2,3,65,4,0.072
2,4,65,0,0.105
2,4,65,1,0.068
2,4,65,2,0.068
2,4,65,3,0.059
2,4,65,4,0.078
2,5,65,0,0.106
2,5,65,1,0.078
2,5,65,2,0.073
2,5,65,3,0.068
2,5,65,4,0.078
2,6,65,0,0.094
2,6,65,1,0.074
2,6,65,2,0.067
2,6,65,3,0.065
2,6,65,4,0.077
2,7,65,0,0.114
2,7,65,1,0.096
2,7,65,2,0.098
2,7,65,3,0.088
2,7,65,4,0.107
2,8,65,0,0.085
2,8,65,1,0.057
2,8,65,2,0.055
2,8,65,3,0.046
2,8,65,4,0.065
2,9,65,0,0.086
2,9,65,1,0.053
2,9,65,2,0.031
2,9,65,3,0.042
2,9,65,4,0.066
2,10,65,0,0.088
2,10,65,1,0.059
2,10,65,2,0.052
2,10,65,3,0.048
2,10,65,4,0.071
2,11,65,0,0.097
2,11,65,1,0.063
2,11,65,2,0.037
2,11,65,3,0.053
2,11,65,4,0.076
2,12,65,0,0.085
2,12,65,1,0.06
2,12,65,2,0.033
2,12,65,3,0.048
2,12,65,4,0.072
2,13,65,0,0.104
2,13,65,1,0.077
2,13,65,2,0.058
2,13,65,3,0.059
2,13,65,4,0.09
2,14,65,0,0.102
2,14,65,1,0.062
2,14,65,2,0.067
2,14,65,3,0.048
2,14,65,4,0.066
2,15,65,0,0.075
2,15,65,1,0.048
2,15,65,2,0.035
2,15,65,3,0.042
2,15,65,4,0.064
2,16,65,0,0.19
2,16,65,1,0.08
2,16,65,2,0.115
2,16,65,3,0.096
2,16,65,4,0.09
2,17,65,0,0.183
2,17,65,1,0.084
2,17,65,2,0.171
2,17,65,3,0.071
2,17,65,4,0.102
2,18,65,0,0.206
2,18,65,1,0.088
2,18,65,2,0.181
2,18,65,3,0.062
2,18,65,4,0.104
2,19,65,0,0.12
2,19,65,1,0.048
2,19,65,2,0.127
2,19,65,3,0.042
2,19,65,4,0.063
2,20,65,0,0.135
2,20,65,1,0.051
2,20,65,2,0.123
2,20,65,3,0.044
2,20,65,4,0.069
2,21,65,0,0.09
2,21,65,1,0.052
2,21,65,2,0.104
2,21,65,3,0.039
2,21,65,4,0.051
2,22,65,0,0.177
2,22,65,1,0.078
2,22,65,2,0.177
2,22,65,3,0.042
2,22,65,4,0.082
2,23,65,0,0.112
2,23,65,1,0.065
2,23,65,2,0.143
2,23,65,3,0.052
2,23,65,4,0.074
2,24,65,0,0.14
2,24,65,1,0.068
2,24,65,2,0.093
2,24,65,3,0.029
2,24,65,4,0.088
2,25,65,0,0.168
2,25,65,1,0.06
2,25,65,2,0.078
2,25,65,3,0.033
2,25,65,4,0.094
2,26,65,0,0.221
2,26,65,1,0.122
2,26,65,2,0.101
2,26,65,3,0.041
2,26,65,4,0.133
2,27,65,0,0.152
2,27,65,1,0.08
2,27,65,2,0.093
2,27,65,3,0.054
2,27,65,4,0.096
2,28,65,0,0.224
2,28,65,1,0.103
2,28,65,2,0.092
2,28,65,3,0.046
2,28,65,4,0.13
2,29,65,0,0.235
2,29,65,1,0.13
2,29,65,2,0.115
2,29,65,3,0.051
2,29,65,4,0.146
2,30,65,0,0.236
2,30,65,1,0.128
2,30,65,2,0.125
2,30,65,3,0.031
2,30,65,4,0.147
2,31,65,0,0.219
2,31,65,1,0.088
2,31,65,2,0.084
2,31,65,3,0.063
2,31,65,4,0.108
3,0,65,0,0.01
3,0,65,1,0.01
3,0,65,2,0.008
3,0,65,3,0.008
3,0,65,4,0.011
3,1,65,0,0.011
3,1,65,1,0.013
3,1,65,2,0.03
3,1,65,3,0.012
3,1,65,4,0.013
3,2,65,0,0.012
3,2,65,1,0.015
3,2,65,2,0.015
3,2,65,3,0.015
3,2,65,4,0.018
3,3,65,0,0.011
3,3,65,1,0.015
3,3,65,2,0.011
3,3,65,3,0.013
3,3,65,4,0.016
3,4,65,0,0.01
3,4,65,1,0.011
3,4,65,2,0.01
3,4,65,3,0.011
3,4,65,4,0.013
3,5,65,0,0.012
3,5,65,1,0.014
3,5,65,2,0.013
3,5,65,3,0.013
3,5,65,4,0.015
3,6,65,0,0.01
3,6,65,1,0.015
3,6,65,2,0.012
3,6,65,3,0.012
3,6,65,4,0.014
3,7,65,0,0.012
3,7,65,1,0.014
3,7,65,2,0.014
3,7,65,3,0.012
3,7,65,4,0.014
3,8,65,0,0.017
3,8,65,1,0.02
3,8,65,2,0.015
3,8,65,3,0.018
3,8,65,4,0.022
3,9,65,0,0.026
3,9,65,1,0.029
3,9,65,2,0.024
3,9,65,3,0.026
3,9,65,4,0.032
3,10,65,0,0.017
3,10,65,1,0.033
3,10,65,2,0.024
3,10,65,3,0.022
3,10,65,4,0.03
3,11,65,0,0.025
3,11,65,1,0.03
3,11,65,2,0.023
3,11,65,3,0.028
3,11,65,4,0.032
3,12,65,0,0.016
3,12,65,1,0.018
3,12,65,2,0.019
3,12,65,3,0.017
3,12,65,4,0.02
3,13,65,0,0.027
3,13,65,1,0.032
3,13,65,2,0.021
3,13,65,3,0.024
3,13,65,4,0.03
3,14,65,0,0.018
3,14,65,1,0.023
3,14,65,2,0.02
3,14,65,3,0.023
3,14,65,4,0.021
3,15,65,0,0.025
3,15,65,1,0.031
3,15,65,2,0.025
3,15,65,3,0.022
3,15,65,4,0.029
3,16,65,0,0.014
3,16,65,1,0.018
3,16,65,2,0.014
3,16,65,3,0.016
3,16,65,4,0.021
3,17,65,0,0.021
3,17,65,1,0.025
3,17,65,2,0.016
3,17,65,3,0.027
3,17,65,4,0.029
3,18,65,0,0.019
3,18,65,1,0.022
3,18,65,2,0.018
3,18,65,3,0.023
3,18,65,4,0.027
3,19,65,0,0.041
3,19,65,1,0.042
3,19,65,2,0.023
3,19,65,3,0.038
3,19,65,4,0.039
3,20,65,0,0.029
3,20,65,1,0.029
3,20,65,2,0.021
3,20,65,3,0.029
3,20,65,4,0.03
3,21,65,0,0.019
3,21,65,1,0.025
3,21,65,2,0.015
3,21,65,3,0.024
3,21,65,4,0.024
3,22,65,0,0.015
3,22,65,1,0.021
3,22,65,2,0.017
3,22,65,3,0.019
3,22,65,4,0.022
3,23,65,0,0.037
3,23,65,1,0.038
3,23,65,2,0.038
3,23,65,3,0.048
3,23,65,4,0.04
3,24,65,0,0.056
3,24,65,1,0.046
3,24,65,2,0.032
3,24,65,3,0.039
3,24,65,4,0.046
3,25,65,0,0.02
3,25,65,1,0.022
3,25,65,2,0.017
3,25,65,3,0.024
3,25,65,4,0.025
3,26,65,0,0.024
3,26,65,1,0.027
3,26,65,2,0.025
3,26,65,3,0.031
3,26,65,4,0.027
3,27,65,0,0.022
3,27,65,1,0.025
3,27,65,2,0.02
3,27,65,3,0.02
3,27,65,4,0.029
3,28,65,0,0.029
3,28,65,1,0.032
3,28,65,2,0.032
3,28,65,3,0.031
3,28,65,4,0.035
3,29,65,0,0.022
3,29,65,1,0.025
3,29,65,2,0.022
3,29,65,3,0.022
3,29,65,4,0.027
3,30,65,0,0.022
3,30,65,1,0.022
3,30,65,2,0.028
3,30,65,3,0.031
3,30,65,4,0.027
3,31,65,0,0.026
3,31,65,1,0.025
3,31,65,2,0.021
3,31,65,3,0.026
3,31,65,4,0.032
4,0,65,0,0.023
4,0,65,1,0.027
4,0,65,2,0.019
4,0,65,3,0.024
4,0,65,4,0.029
4,1,65,0,0.031
4,1,65,1,0.034
4,1,65,2,0.027
4,1,65,3,0.02
4,1,65,4,0.029
4,2,65,0,0.024
4,2,65,1,0.027
4,2,65,2,0.018
4,2,65,3,0.021
4,2,65,4,0.026
4,3,65,0,0.018
4,3,65,1,0.022
4,3,65,2,0.015
4,3,65,3,0.018
4,3,65,4,0.023
4,4,65,0,0.016
4,4,65,1,0.019
4,4,65,2,0.013
4,4,65,3,0.018
4,4,65,4,0.017
4,5,65,0,0.02
4,5,65,1,0.027
4,5,65,2,0.021
4,5,65,3,0.026
4,5,65,4,0.025
4,6,65,0,0.021
4,6,65,1,0.036
4,6,65,2,0.024
4,6,65,3,0.023
4,6,65,4,0.024
4,7,65,0,0.02
4,7,65,1,0.048
4,7,65,2,0.031
4,7,65,3,0.047
4,7,65,4,0.035
4,8,65,0,0.01
4,8,65,1,0.013
4,8,65,2,0.008
4,8,65,3,0.01
4,8,65,4,0.011
4,9,65,0,0.011
4,9,65,1,0.021
4,9,65,2,0.013
4,9,65,3,0.017
4,9,65,4,0.016
4,10,65,0,0.015
4,10,65,1,0.022
4,10,65,2,0.012
4,10,65,3,0.013
4,10,65,4,0.019
4,11,65,0,0.013
4,11,65,1,0.019
4,11,65,2,0.012
4,11,65,3,0.016
4,11,65,4,0.017
4,12,65,0,0.013
4,12,65,1,0.017
4,12,65,2,0.011
4,12,65,3,0.014
4,12,65,4,0.013
4,13,65,0,0.015
4,13,65,1,0.021
4,13,65,2,0.014
4,13,65,3,0.021
4,13,65,4,0.021
4,14,65,0,0.014
4,14,65,1,0.021
4,14,65,2,0.013
4,14,65,3,0.02
4,14,65,4,0.019
4,15,65,0,0.017
4,15,65,1,0.021
4,15,65,2,0.015
4,15,65,3,0.016
4,15,65,4,0.021
4,16,65,0,0.043
4,16,65,1,0.032
4,16,65,2,0.037
4,16,65,3,0.037
4,16,65,4,0.03
4,17,65,0,0.014
4,17,65,1,0.011
4,17,65,2,0.016
4,17,65,3,0.018
4,17,65,4,0.014
4,18,65,0,0.018
4,18,65,1,0.02
4,18,65,2,0.018
4,18,65,3,0.022
4,18,65,4,0.02
4,19,65,0,0.028
4,19,65,1,0.03
4,19,65,2,0.028
4,19,65,3,0.03
4,19,65,4,0.028
4,20,65,0,0.02
4,20,65,1,0.021
4,20,65,2,0.018
4,20,65,3,0.029
4,20,65,4,0.024
4,21,65,0,0.027
4,21,65,1,0.032
4,21,65,2,0.033
4,21,65,3,0.034
4,21,65,4,0.034
4,22,65,0,0.031
4,22,65,1,0.037
4,22,65,2,0.035
4,22,65,3,0.05
4,22,65,4,0.039
4,23,65,0,0.02
4,23,65,1,0.018
4,23,65,2,0.02
4,23,65,3,0.023
4,23,65,4,0.023
4,24,65,0,0.016
4,24,65,1,0.021
4,24,65,2,0.022
4,24,65,3,0.021
4,24,65,4,0.019
4,25,65,0,0.013
4,25,65,1,0.015
4,25,65,2,0.041
4,25,65,3,0.016
4,25,65,4,0.013
4,26,65,0,0.016
4,26,65,1,0.023
4,26,65,2,0.017
4,26,65,3,0.029
4,26,65,4,0.02
4,27,65,0,0.018
4,27,65,1,0.019
4,27,65,2,0.015
4,27,65,3,0.016
4,27,65,4,0.014
4,28,65,0,0.013
4,28,65,1,0.017
4,28,65,2,0.017
4,28,65,3,0.014
4,28,65,4,0.015
4,29,65,0,0.015
4,29,65,1,0.024
4,29,65,2,0.019
4,29,65,3,0.026
4,29,65,4,0.016
4,30,65,0,0.014
4,30,65,1,0.021
4,30,65,2,0.021
4,30,65,3,0.02
4,30,65,4,0.018
4,31,65,0,0.015
4,31,65,1,0.015
4,31,65,2,0.02
4,31,65,3,0.018
4,31,65,4,0.017
5,0,65,0,0.024
5,0,65,1,0.03
5,0,65,2,0.025
5,0,65,3,0.034
5,0,65,4,0.031
5,1,65,0,0.024
5,1,65,1,0.039
5,1,65,2,0.025
5,1,65,3,0.029
5,1,65,4,0.037
5,2,65,0,0.042
5,2,65,1,0.032
5,2,65,2,0.033
5,2,65,3,0.042
5,2,65,4,0.037
5,3,65,0,0.032
5,3,65,1,0.051
5,3,65,2,0.024
5,3,65,3,0.038
5,3,65,4,0.047
5,4,65,0,0.022
5,4,65,1,0.024
5,4,65,2,0.021
5,4,65,3,0.025
5,4,65,4,0.02
5,5,65,0,0.021
5,5,65,1,0.024
5,5,65,2,0.019
5,5,65,3,0.029
5,5,65,4,0.028
5,6,65,0,0.021
5,6,65,1,0.024
5,6,65,2,0.021
5,6,65,3,0.026
5,6,65,4,0.027
5,7,65,0,0.065
5,7,65,1,0.042
5,7,65,2,0.034
5,7,65,3,0.04
5,7,65,4,0.04
5,8,65,0,0.012
5,8,65,1,0.023
5,8,65,2,0.016
5,8,65,3,0.027
5,8,65,4,0.018
5,9,65,0,0.012
5,9,65,1,0.017
5,9,65,2,0.014
5,9,65,3,0.014
5,9,65,4,0.017
5,10,65,0,0.016
5,10,65,1,0.02
5,10,65,2,0.017
5,10,65,3,0.019
5,10,65,4,0.021
5,11,65,0,0.014
5,11,65,1,0.019
5,11,65,2,0.015
5,11,65,3,0.017
5,11,65,4,0.015
5,12,65,0,0.019
5,12,65,1,0.024
5,12,65,2,0.018
5,12,65,3,0.019
5,12,65,4,0.024
5,13,65,0,0.009
5,13,65,1,0.015
5,13,65,2,0.017
5,13,65,3,0.012
5,13,65,4,0.012
5,14,65,0,0.012
5,14,65,1,0.016
5,14,65,2,0.015
5,14,65,3,0.014
5,14,65,4,0.016
5,15,65,0,0.014
5,15,65,1,0.016
5,15,65,2,0.015
5,15,65,3,0.016
5,15,65,4,0.013
5,16,65,0,0.011
5,16,65,1,0.012
5,16,65,2,0.02
5,16,65,3,0.012
5,16,65,4,0.011
5,17,65,0,0.011
5,17,65,1,0.015
5,17,65,2,0.023
5,17,65,3,0.013
5,17,65,4,0.015
5,18,65,0,0.017
5,18,65,1,0.021
5,18,65,2,0.025
5,18,65,3,0.016
5,18,65,4,0.018
5,19,65,0,0.012
5,19,65,1,0.02
5,19,65,2,0.016
5,19,65,3,0.016
5,19,65,4,0.015
5,20,65,0,0.015
5,20,65,1,0.02
5,20,65,2,0.025
5,20,65,3,0.016
5,20,65,4,0.015
5,21,65,0,0.011
5,21,65,1,0.015
5,21,65,2,0.013
5,21,65,3,0.016
5,21,65,4,0.015
5,22,65,0,0.013
5,22,65,1,0.014
5,22,65,2,0.013
5,22,65,3,0.012
5,22,65,4,0.015
5,23,65,0,0.026
5,23,65,1,0.029
5,23,65,2,0.06
5,23,65,3,0.027
5,23,65,4,0.026
5,24,65,0,0.031
5,24,65,1,0.036
5,24,65,2,0.041
5,24,65,3,0.039
5,24,65,4,0.032
5,25,65,0,0.017
5,25,65,1,0.02
5,25,65,2,0.017
5,25,65,3,0.023
5,25,65,4,0.023
5,26,65,0,0.021
5,26,65,1,0.021
5,26,65,2,0.017
5,26,65,3,0.023
5,26,65,4,0.02
5,27,65,0,0.02
5,27,65,1,0.025
5,27,65,2,0.022
5,27,65,3,0.031
5,27,65,4,0.027
5,28,65,0,0.024
5,28,65,1,0.018
5,28,65,2,0.03
5,28,65,3,0.016
5,28,65,4,0.019
5,29,65,0,0.024
5,29,65,1,0.024
5,29,65,2,0.015
5,29,65,3,0.021
5,29,65,4,0.021
5,30,65,0,0.021
5,30,65,1,0.03
5,30,65,2,0.023
5,30,65,3,0.028
5,30,65,4,0.026
5,31,65,0,0.017
5,31,65,1,0.025
5,31,65,2,0.016
5,31,65,3,0.027
5,31,65,4,0.024
6,0,65,0,0.019
6,0,65,1,0.022
6,0,65,2,0.034
6,0,65,3,0.028
6,0,65,4,0.015
6,1,65,0,0.028
6,1,65,1,0.034
6,1,65,2,0.031
6,1,65,3,0.042
6,1,65,4,0.036
6,2,65,0,0.02
6,2,65,1,0.027
6,2,65,2,0.022
6,2,65,3,0.032
6,2,65,4,0.027
6,3,65,0,0.016
6,3,65,1,0.018
6,3,65,2,0.018
6,3,65,3,0.02
6,3,65,4,0.025
6,4,65,0,0.034
6,4,65,1,0.036
6,4,65,2,0.031
6,4,65,3,0.057
6,4,65,4,0.038
6,5,65,0,0.027
6,5,65,1,0.026
6,5,65,2,0.02
6,5,65,3,0.028
6,5,65,4,0.028
6,6,65,0,0.021
6,6,65,1,0.026
